CLIENTNUM,Attrition Flag,Customer Age,Gender,Dependent Count,Education Level,Marital Status,Income Category,Card Category,Months on book,Total Relationship Count,Months Inactive,Contacts Count,Credit Limit
714145233,Attrited Customer,34,M,0,Graduate,Divorced,$80K - $120K,Silver,24,1,2,3,34516
719547033,Attrited Customer,40,M,4,Unknown,Married,$80K - $120K,Blue,31,1,3,6,23502
720899058,Existing Customer,35,M,2,Graduate,Married,$80K - $120K,Blue,21,6,2,1,7685
789432033,Attrited Customer,32,F,1,Graduate,Married,Less than $40K,Blue,23,1,2,3,4065
717214158,Existing Customer,41,M,4,Post-Graduate,Married,$40K - $60K,Blue,28,5,3,3,9815
715269483,Existing Customer,50,M,4,Post-Graduate,Married,$120K +,Blue,36,4,1,3,17374
718805733,Existing Customer,39,F,2,Graduate,Single,$40K - $60K,Blue,28,3,1,1,7093
789780033,Existing Customer,33,M,3,College,Married,$80K - $120K,Silver,22,6,2,2,34516
716482533,Existing Customer,48,F,2,Unknown,Married,Less than $40K,Blue,36,2,1,2,3329
708319908,Attrited Customer,37,M,3,Graduate,Single,$80K - $120K,Blue,17,1,1,2,4116
711663858,Existing Customer,28,M,1,Post-Graduate,Single,Unknown,Blue,13,4,3,3,20030
716894658,Existing Customer,49,F,1,Graduate,Divorced,Less than $40K,Blue,44,5,2,2,8687
714082308,Attrited Customer,39,M,3,High School,Single,$80K - $120K,Blue,13,2,1,3,8656
708082083,Existing Customer,45,F,3,High School,Married,Less than $40K,Blue,36,4,3,3,3544
714820158,Attrited Customer,29,M,0,High School,Single,$40K - $60K,Blue,36,6,3,1,5988
713347608,Attrited Customer,54,F,2,Post-Graduate,Single,Less than $40K,Blue,43,2,3,2,4917
721395633,Existing Customer,53,M,1,Graduate,Single,$80K - $120K,Blue,41,5,3,3,18591
721438233,Existing Customer,39,M,2,Post-Graduate,Single,$40K - $60K,Blue,31,6,3,3,3297
713987808,Existing Customer,43,F,3,College,Single,Less than $40K,Blue,33,4,2,2,5702
721086483,Existing Customer,27,F,0,Uneducated,Single,Less than $40K,Silver,19,3,3,3,10982
709969758,Existing Customer,43,M,3,Graduate,Single,$60K - $80K,Platinum,35,4,3,3,34516
801502008,Existing Customer,37,M,1,Graduate,Married,$60K - $80K,Blue,31,5,1,2,20144
819051183,Existing Customer,47,F,4,Graduate,Married,Unknown,Blue,42,4,1,3,16349
710858658,Existing Customer,48,F,4,Doctorate,Divorced,Less than $40K,Silver,38,2,1,2,10610
716002458,Existing Customer,43,M,4,College,Married,$40K - $60K,Blue,30,1,1,2,7386
718080558,Attrited Customer,41,F,4,High School,Single,Less than $40K,Blue,36,6,3,3,4720
788019483,Existing Customer,49,M,3,Graduate,Married,$80K - $120K,Blue,40,4,1,3,3660
716151858,Existing Customer,46,M,3,Unknown,Single,$80K - $120K,Blue,36,5,1,3,12932
717241233,Existing Customer,60,F,1,Unknown,Single,Less than $40K,Blue,51,3,3,3,6089
713880633,Attrited Customer,53,M,2,Unknown,Single,$60K - $80K,Blue,43,2,2,3,5905
712374708,Existing Customer,28,F,0,Graduate,Married,Unknown,Blue,15,2,2,2,23103
721145433,Existing Customer,52,F,5,High School,Single,Less than $40K,Silver,36,3,2,2,11280
711398433,Existing Customer,38,M,0,High School,Married,$60K - $80K,Blue,31,4,3,3,16565
715601808,Existing Customer,50,M,3,Graduate,Married,$120K +,Blue,41,4,2,3,34516
717324183,Existing Customer,31,F,0,High School,Single,Less than $40K,Silver,21,3,1,3,14305
720557883,Existing Customer,35,M,3,Uneducated,Single,Less than $40K,Blue,21,5,2,1,6104
708759408,Existing Customer,48,F,3,Uneducated,Single,$40K - $60K,Blue,39,6,3,2,4207
719430483,Existing Customer,51,M,3,College,Married,$120K +,Blue,40,3,3,2,34516
758753283,Attrited Customer,52,M,3,Doctorate,Married,$120K +,Blue,45,1,3,3,34516
716933283,Existing Customer,52,M,2,High School,Single,$60K - $80K,Gold,39,4,1,1,34516
773172483,Attrited Customer,30,M,0,Graduate,Married,$40K - $60K,Blue,23,6,2,4,4063
721459008,Existing Customer,36,M,2,High School,Single,$120K +,Blue,36,4,1,2,11791
710639658,Attrited Customer,29,M,1,High School,Single,$60K - $80K,Blue,17,6,1,3,17744
710710233,Existing Customer,58,M,4,Graduate,Married,$120K +,Silver,45,4,2,3,34516
708996708,Existing Customer,55,M,1,Graduate,Single,$80K - $120K,Blue,46,3,1,1,21032
713315433,Existing Customer,61,M,2,Uneducated,Married,$60K - $80K,Blue,48,4,1,2,18571
712941483,Attrited Customer,51,F,4,Post-Graduate,Married,$40K - $60K,Silver,43,1,3,3,3735
789890958,Existing Customer,53,F,4,High School,Divorced,$40K - $60K,Blue,43,3,1,2,10948
714757083,Attrited Customer,44,M,4,Uneducated,Married,$60K - $80K,Silver,37,1,2,2,29076
789237333,Existing Customer,47,M,4,Post-Graduate,Divorced,$60K - $80K,Blue,36,4,2,5,20237
714949758,Existing Customer,51,F,3,Graduate,Single,Unknown,Platinum,42,3,1,4,34516
714136233,Attrited Customer,53,M,4,Graduate,Married,$120K +,Blue,38,5,2,3,34516
778888083,Attrited Customer,45,F,2,Graduate,Married,$40K - $60K,Blue,26,6,2,4,4307
710923533,Existing Customer,38,M,4,Unknown,Single,$120K +,Blue,31,3,2,3,34516
709385133,Existing Customer,42,F,2,Doctorate,Married,Unknown,Blue,30,4,3,5,14828
716836308,Existing Customer,29,M,1,Graduate,Divorced,Less than $40K,Blue,36,4,3,2,3839
720633558,Existing Customer,37,F,3,Graduate,Divorced,Less than $40K,Blue,24,3,3,4,3727
712846458,Existing Customer,45,M,4,High School,Divorced,$80K - $120K,Blue,39,5,3,4,14290
709399908,Existing Customer,34,F,2,Graduate,Single,$40K - $60K,Blue,23,4,2,2,7594
772698783,Existing Customer,50,F,2,College,Married,Less than $40K,Blue,40,3,2,4,8416
718665033,Attrited Customer,44,M,5,Doctorate,Single,$60K - $80K,Silver,36,2,3,4,34140
771561183,Attrited Customer,42,F,4,Graduate,Single,$40K - $60K,Blue,30,6,3,3,13753
789008508,Existing Customer,44,M,4,College,Married,$80K - $120K,Blue,31,2,1,1,3472
719439108,Existing Customer,42,M,1,Graduate,Married,$40K - $60K,Silver,34,3,3,2,15315
720817533,Existing Customer,54,M,1,Uneducated,Married,$120K +,Blue,40,4,1,2,12086
813901458,Existing Customer,60,M,1,High School,Single,$60K - $80K,Silver,55,5,5,3,34516
717783483,Existing Customer,47,F,5,Post-Graduate,Divorced,Less than $40K,Blue,30,4,1,2,5016
718299933,Existing Customer,42,M,3,High School,Married,$40K - $60K,Blue,30,3,3,4,4333
789074358,Existing Customer,46,M,2,High School,Single,$60K - $80K,Blue,34,2,2,1,10325
712036383,Attrited Customer,49,M,4,High School,Single,$60K - $80K,Blue,30,6,3,3,18418
720618033,Existing Customer,43,F,3,College,Married,$40K - $60K,Blue,36,1,3,2,9633
720415833,Existing Customer,47,M,2,High School,Married,$60K - $80K,Blue,32,3,5,2,3842
720385608,Existing Customer,45,M,3,College,Unknown,$80K - $120K,Blue,31,2,1,4,20958
709937583,Existing Customer,45,F,2,High School,Single,Unknown,Blue,34,4,3,2,3024
770743983,Existing Customer,34,F,3,Uneducated,Single,$40K - $60K,Blue,20,1,2,3,8698
715671183,Attrited Customer,43,M,3,Uneducated,Married,$80K - $120K,Blue,31,6,3,4,6824
711283008,Existing Customer,50,M,1,High School,Single,$80K - $120K,Silver,36,4,5,3,34516
778873608,Existing Customer,44,M,4,Uneducated,Married,$80K - $120K,Silver,25,3,1,1,34516
709592808,Existing Customer,38,F,2,Graduate,Single,Less than $40K,Blue,28,5,3,4,3311
773306658,Existing Customer,54,M,1,Unknown,Single,$60K - $80K,Blue,48,4,5,4,4752
822084333,Attrited Customer,51,M,3,High School,Married,$80K - $120K,Blue,47,2,4,3,4041
708821733,Attrited Customer,43,F,3,Unknown,Single,$40K - $60K,Silver,36,2,3,4,19713
711070683,Existing Customer,48,F,3,Post-Graduate,Married,$40K - $60K,Blue,37,4,1,2,6725
772596783,Existing Customer,31,M,1,Graduate,Unknown,Less than $40K,Gold,21,3,2,2,15261
806917983,Existing Customer,32,F,2,Graduate,Divorced,Unknown,Silver,27,2,3,1,33779
719329983,Existing Customer,42,F,3,Unknown,Unknown,Unknown,Blue,36,6,1,2,15648
710190858,Existing Customer,28,M,1,Unknown,Unknown,$40K - $60K,Blue,15,5,2,4,9283
708880683,Existing Customer,49,M,5,College,Married,$40K - $60K,Blue,40,4,3,4,3970
709332408,Existing Customer,44,F,1,High School,Single,Less than $40K,Blue,36,3,3,3,6159
710751033,Attrited Customer,31,F,1,Graduate,Single,Less than $40K,Blue,13,1,1,3,4829
710679933,Attrited Customer,59,M,1,Graduate,Single,$80K - $120K,Blue,54,2,5,4,15633
710849208,Existing Customer,47,M,2,Post-Graduate,Single,$120K +,Silver,35,3,3,4,34516
710056758,Existing Customer,51,M,4,High School,Single,$40K - $60K,Blue,36,2,2,4,10017
713520858,Existing Customer,53,F,1,College,Single,Less than $40K,Blue,38,3,3,2,3895
714710733,Existing Customer,51,M,3,Unknown,Single,$80K - $120K,Blue,36,4,1,2,5611
766769058,Existing Customer,51,M,1,Graduate,Single,$40K - $60K,Gold,44,3,3,3,22722
716990883,Existing Customer,38,M,5,Unknown,Married,$80K - $120K,Blue,26,5,1,2,16033
718298733,Existing Customer,40,M,4,High School,Single,$80K - $120K,Blue,29,3,3,2,12978
717174558,Attrited Customer,57,F,1,Uneducated,Single,Less than $40K,Blue,46,2,3,3,9129
714543633,Attrited Customer,45,F,3,Unknown,Single,Less than $40K,Blue,36,1,2,5,7500
715756683,Existing Customer,50,M,4,Graduate,Single,$80K - $120K,Blue,36,3,2,4,14804
719400108,Existing Customer,53,M,3,Unknown,Single,$80K - $120K,Blue,43,4,3,4,34516
710463408,Existing Customer,47,M,3,Unknown,Married,$80K - $120K,Blue,36,3,2,3,9683
708245808,Existing Customer,35,M,3,Graduate,Married,$60K - $80K,Blue,36,4,1,4,19671
799253808,Existing Customer,42,M,3,High School,Married,$80K - $120K,Silver,36,5,2,3,34516
716552433,Existing Customer,40,F,4,Uneducated,Married,Less than $40K,Blue,36,4,1,2,5056
720995583,Existing Customer,48,M,2,Graduate,Divorced,$60K - $80K,Silver,33,3,2,2,25217
780118158,Existing Customer,27,M,0,Graduate,Single,Less than $40K,Blue,13,2,2,4,3585
713668158,Attrited Customer,31,F,1,Uneducated,Single,Unknown,Blue,36,2,3,3,21067
709249083,Attrited Customer,40,M,2,Unknown,Single,$60K - $80K,Blue,20,4,2,4,4283
717081483,Existing Customer,37,M,2,Graduate,Divorced,$80K - $120K,Blue,25,3,2,2,25187
718455633,Existing Customer,60,F,0,Graduate,Single,Unknown,Gold,55,4,3,2,7469
708974283,Existing Customer,50,M,4,Graduate,Married,$60K - $80K,Blue,34,5,1,1,18142
713399583,Attrited Customer,49,M,2,Unknown,Married,$80K - $120K,Blue,39,2,3,4,29865
713293983,Existing Customer,52,M,3,Post-Graduate,Divorced,$60K - $80K,Blue,33,5,3,2,3388
714785508,Existing Customer,49,M,2,High School,Single,$80K - $120K,Silver,40,4,3,2,34516
827318958,Existing Customer,49,F,4,Unknown,Single,Less than $40K,Blue,45,5,3,2,9431
718496283,Existing Customer,42,F,1,College,Single,Unknown,Silver,31,6,2,3,30770
709608708,Attrited Customer,29,M,1,Graduate,Married,$60K - $80K,Blue,17,5,1,4,6500
710939283,Existing Customer,45,F,3,Uneducated,Divorced,$40K - $60K,Blue,36,3,2,4,4209
770824833,Existing Customer,32,M,1,Graduate,Divorced,$40K - $60K,Blue,19,2,3,5,3657
779082633,Existing Customer,30,M,2,Uneducated,Single,$60K - $80K,Blue,13,3,2,3,4107
720515883,Existing Customer,57,F,1,Graduate,Married,Less than $40K,Blue,46,4,3,2,3638
747885858,Existing Customer,39,F,2,Graduate,Single,Less than $40K,Blue,31,5,3,3,8325
779140533,Existing Customer,49,M,2,Doctorate,Married,$120K +,Blue,34,3,6,4,27124
716619558,Existing Customer,38,F,0,High School,Single,Less than $40K,Silver,36,4,3,2,13747
788633733,Existing Customer,36,M,3,Graduate,Married,$60K - $80K,Silver,13,4,3,2,28174
715291908,Existing Customer,31,M,1,College,Single,$40K - $60K,Blue,36,3,1,2,11109
709977933,Attrited Customer,52,M,5,Uneducated,Married,$80K - $120K,Blue,44,2,3,4,9959
716454858,Existing Customer,35,F,2,Graduate,Married,Less than $40K,Blue,28,6,1,3,4014
720539583,Existing Customer,46,M,4,Unknown,Single,$60K - $80K,Blue,31,4,1,4,21226
739021908,Existing Customer,56,F,2,Unknown,Married,$40K - $60K,Blue,49,3,3,2,3681
711289533,Existing Customer,39,M,4,Post-Graduate,Single,$80K - $120K,Blue,32,5,3,2,26710
716464533,Existing Customer,32,F,1,Graduate,Married,Less than $40K,Blue,36,4,3,3,9550
710590683,Attrited Customer,33,M,2,Unknown,Married,$120K +,Blue,36,3,3,5,16127
710081208,Attrited Customer,52,M,2,College,Single,$120K +,Blue,32,4,3,1,4935
717482658,Existing Customer,55,M,2,High School,Single,$80K - $120K,Blue,36,3,2,2,18022
712246983,Existing Customer,50,M,4,High School,Married,$80K - $120K,Blue,43,2,2,5,16748
711460458,Attrited Customer,44,M,1,Uneducated,Married,$40K - $60K,Blue,34,5,2,3,10973
713159133,Existing Customer,32,F,2,High School,Single,Less than $40K,Silver,23,4,2,2,14143
710047533,Attrited Customer,51,M,3,Graduate,Single,$80K - $120K,Gold,36,4,3,3,34516
716708583,Attrited Customer,54,M,4,Graduate,Married,$120K +,Blue,36,2,3,5,7684
712766208,Attrited Customer,45,M,5,Uneducated,Single,$120K +,Silver,36,4,2,1,34516
715150983,Attrited Customer,44,F,3,Unknown,Single,Unknown,Blue,34,2,3,3,26021
717991533,Existing Customer,44,M,2,Uneducated,Married,$40K - $60K,Blue,36,3,3,2,3843
797641683,Existing Customer,40,M,3,Uneducated,Married,$80K - $120K,Blue,34,4,3,2,14840
714879483,Attrited Customer,39,M,4,Graduate,Married,$80K - $120K,Blue,31,1,3,3,3929
720105933,Existing Customer,48,M,3,Uneducated,Divorced,$40K - $60K,Blue,35,3,5,3,11427
804670758,Existing Customer,48,F,5,Unknown,Divorced,Unknown,Blue,43,4,3,2,20974
818987958,Existing Customer,43,M,4,Graduate,Unknown,$40K - $60K,Blue,38,5,1,3,3771
824160333,Existing Customer,56,M,2,High School,Unknown,$120K +,Blue,52,6,2,2,23362
714919308,Attrited Customer,32,F,0,Graduate,Single,Less than $40K,Blue,36,5,3,3,8135
717928308,Existing Customer,40,F,1,Uneducated,Single,Less than $40K,Silver,34,5,2,2,13669
788890533,Existing Customer,54,M,2,College,Married,$80K - $120K,Silver,39,4,1,4,34516
779692608,Existing Customer,36,M,1,Uneducated,Married,$60K - $80K,Blue,19,6,3,5,9764
717774333,Attrited Customer,48,M,3,High School,Married,$60K - $80K,Blue,36,1,2,5,8431
718140783,Existing Customer,47,M,4,Unknown,Married,$60K - $80K,Blue,36,4,5,2,10585
714465558,Existing Customer,41,M,4,Unknown,Married,$120K +,Silver,36,3,1,4,34516
804431283,Existing Customer,57,F,1,Graduate,Married,Less than $40K,Blue,52,5,1,2,7882
715199808,Existing Customer,39,F,3,Graduate,Unknown,Unknown,Silver,30,6,3,5,33905
759584958,Attrited Customer,51,F,1,Graduate,Married,Unknown,Silver,44,4,2,4,33004
758802333,Existing Customer,40,M,2,Graduate,Single,$120K +,Blue,33,3,1,2,20891
720237408,Existing Customer,59,M,1,Doctorate,Single,$80K - $120K,Blue,49,4,2,2,22715
713787333,Existing Customer,46,M,2,High School,Single,Less than $40K,Blue,36,5,1,0,3818
709660233,Attrited Customer,52,M,3,Unknown,Single,$80K - $120K,Blue,44,1,2,4,3526
721005108,Existing Customer,41,M,0,College,Married,$40K - $60K,Blue,29,3,2,2,6991
809589783,Existing Customer,41,M,4,Post-Graduate,Married,$40K - $60K,Silver,36,3,3,2,16268
712627083,Attrited Customer,38,M,4,Uneducated,Married,$80K - $120K,Blue,25,5,2,4,5768
778444908,Existing Customer,57,M,2,Graduate,Married,$120K +,Silver,39,4,2,3,34516
711433908,Attrited Customer,41,F,3,Uneducated,Married,Less than $40K,Blue,30,1,2,3,9491
768728508,Existing Customer,45,F,5,Doctorate,Married,Less than $40K,Gold,39,6,3,2,15987
789937683,Existing Customer,37,M,3,Post-Graduate,Married,$40K - $60K,Blue,28,4,1,2,3645
711788583,Existing Customer,61,F,1,Graduate,Single,Less than $40K,Blue,36,3,2,2,3466
819196158,Existing Customer,49,F,2,Unknown,Single,Less than $40K,Blue,44,5,2,3,9797
710207208,Existing Customer,31,F,1,Unknown,Single,Less than $40K,Blue,18,3,1,3,3399
713994108,Existing Customer,40,M,5,High School,Married,$60K - $80K,Blue,33,3,1,2,4155
712509108,Attrited Customer,46,F,3,Doctorate,Single,Less than $40K,Gold,36,1,3,5,15164
711745233,Attrited Customer,30,F,0,High School,Single,Unknown,Blue,22,1,2,4,13894
778745058,Existing Customer,50,M,3,High School,Single,$80K - $120K,Silver,41,2,2,1,34516
721455558,Existing Customer,56,M,0,Graduate,Single,$60K - $80K,Blue,44,1,3,2,6828
710721858,Attrited Customer,46,F,3,Unknown,Married,$40K - $60K,Blue,37,2,3,4,5542
769206483,Existing Customer,58,M,3,Unknown,Married,$120K +,Blue,52,3,3,3,15733
769587258,Existing Customer,38,M,3,College,Single,$60K - $80K,Silver,32,4,2,2,30082
712080333,Existing Customer,46,M,2,High School,Divorced,$120K +,Blue,34,3,2,4,3659
712457208,Attrited Customer,58,M,1,Graduate,Single,$80K - $120K,Blue,36,6,3,4,22718
719934783,Existing Customer,43,M,3,Doctorate,Married,$80K - $120K,Blue,27,4,2,2,3676
709589208,Existing Customer,53,M,0,Graduate,Single,$60K - $80K,Blue,35,3,1,3,17721
714860808,Existing Customer,59,F,1,Graduate,Single,Less than $40K,Blue,39,5,3,2,4404
713934633,Attrited Customer,40,F,4,Uneducated,Divorced,Less than $40K,Blue,35,2,3,3,4423
773185833,Existing Customer,49,M,3,High School,Married,$60K - $80K,Gold,42,3,1,4,34516
715923408,Existing Customer,30,F,0,College,Married,Less than $40K,Blue,19,4,2,3,4184
778956033,Existing Customer,51,M,1,Graduate,Married,$80K - $120K,Blue,32,3,2,3,34516
712260633,Existing Customer,47,F,5,Doctorate,Single,Unknown,Blue,36,4,1,4,26923
714945708,Attrited Customer,33,M,4,College,Single,$40K - $60K,Silver,20,2,1,3,15977
720971358,Existing Customer,59,M,0,High School,Single,$80K - $120K,Blue,47,5,3,3,26812
719701383,Existing Customer,44,M,4,Unknown,Married,$60K - $80K,Blue,32,4,3,3,5175
764316708,Existing Customer,30,F,1,High School,Single,Less than $40K,Blue,23,3,2,2,3955
715545933,Existing Customer,43,M,5,Graduate,Married,$120K +,Blue,36,6,2,4,22355
714524583,Attrited Customer,56,M,3,Uneducated,Married,$80K - $120K,Blue,46,1,3,3,23240
780079833,Existing Customer,43,M,3,Graduate,Divorced,$60K - $80K,Blue,28,3,3,4,5479
714199008,Attrited Customer,50,M,2,Unknown,Married,$120K +,Blue,36,6,2,2,16081
719941533,Existing Customer,32,F,1,Graduate,Married,Less than $40K,Blue,20,3,1,4,5497
715544883,Existing Customer,39,M,1,Graduate,Married,Less than $40K,Silver,30,4,3,3,14135
710122458,Existing Customer,38,M,2,High School,Single,$60K - $80K,Silver,36,5,3,2,31546
713833233,Existing Customer,49,M,5,Uneducated,Married,$80K - $120K,Silver,30,3,3,2,34516
719326758,Attrited Customer,52,F,0,Doctorate,Married,Less than $40K,Blue,36,4,3,2,4353
711686658,Existing Customer,48,M,5,High School,Married,$80K - $120K,Silver,40,6,2,2,34516
708964683,Existing Customer,48,F,4,College,Unknown,Unknown,Blue,36,3,2,1,3310
718840833,Attrited Customer,49,M,3,High School,Single,$40K - $60K,Blue,36,1,3,4,4601
797228883,Existing Customer,46,M,2,High School,Married,$40K - $60K,Blue,40,3,3,0,3981
709566408,Attrited Customer,40,F,2,Graduate,Single,Less than $40K,Blue,30,5,3,6,4458
780097533,Existing Customer,48,M,3,Doctorate,Divorced,$80K - $120K,Blue,33,4,1,2,10292
715020933,Attrited Customer,44,F,4,High School,Unknown,Unknown,Blue,34,4,3,4,15944
711149133,Attrited Customer,30,F,1,Graduate,Married,Unknown,Blue,18,4,1,4,4377
716832858,Attrited Customer,46,M,3,Graduate,Married,$60K - $80K,Blue,34,1,2,4,4930
715154058,Attrited Customer,49,F,0,Unknown,Married,Less than $40K,Blue,39,1,3,3,4982
789497283,Attrited Customer,50,M,2,High School,Single,$120K +,Blue,42,1,3,2,34162
711834708,Existing Customer,55,M,4,College,Married,$80K - $120K,Blue,40,4,2,5,4047
785038908,Existing Customer,43,F,0,Graduate,Married,Less than $40K,Blue,37,3,1,4,6380
720001758,Existing Customer,42,F,1,Graduate,Single,Less than $40K,Blue,34,5,1,3,3534
778428108,Existing Customer,36,F,1,Graduate,Single,Less than $40K,Blue,16,6,5,3,6091
715268508,Existing Customer,42,M,3,Graduate,Married,$40K - $60K,Gold,36,3,2,5,23981
788741733,Existing Customer,53,F,1,Graduate,Married,Less than $40K,Blue,32,4,2,3,7832
717355533,Existing Customer,56,M,3,Graduate,Single,$120K +,Blue,44,3,1,2,34516
712128258,Existing Customer,49,F,4,High School,Single,Less than $40K,Silver,40,5,3,5,13704
735825258,Existing Customer,39,M,2,High School,Single,Less than $40K,Blue,32,4,1,4,4423
714544908,Attrited Customer,56,M,4,Graduate,Divorced,$60K - $80K,Blue,36,6,3,3,6224
818712633,Existing Customer,41,F,3,Graduate,Single,Less than $40K,Blue,36,4,6,2,4133
709831983,Existing Customer,57,M,2,Uneducated,Single,$120K +,Blue,46,3,2,3,34516
789398733,Existing Customer,56,M,3,Graduate,Married,$120K +,Blue,46,3,3,2,5270
716850558,Existing Customer,48,M,4,Graduate,Unknown,$60K - $80K,Gold,32,5,1,3,34516
717316008,Existing Customer,38,M,2,Unknown,Married,$120K +,Blue,36,6,2,3,3782
714677583,Attrited Customer,50,F,3,Doctorate,Single,Unknown,Blue,36,4,3,3,5173
767348733,Existing Customer,56,M,2,Unknown,Married,$60K - $80K,Blue,49,3,3,3,4058
779900808,Existing Customer,32,M,0,College,Single,$60K - $80K,Blue,16,2,3,2,21551
719900733,Existing Customer,60,M,1,High School,Married,$40K - $60K,Blue,47,3,1,3,9805
816517683,Existing Customer,38,F,2,Doctorate,Married,Less than $40K,Blue,33,4,3,3,7530
755305683,Existing Customer,45,M,5,Graduate,Married,$60K - $80K,Blue,38,5,1,4,8983
